"","ds","tv_S","ooh_S","print_S","facebook_I","search_clicks_P","newsletter","type","solID"
"193",2016-11-14,321101.52360908,97308.5876726751,64242.0565470616,118979.652439963,4421.34307695872,51896.8773429766,"decompMedia","1_145_1"
"194",2016-11-21,241367.257481974,142831.418448699,88529.1211457221,194110.56352618,247.33487784964,46218.7549294991,"decompMedia","1_145_1"
"195",2016-11-28,157800.243081516,97459.5170862671,81625.9062124028,128748.19202281,102184.785559985,71084.7810843414,"decompMedia","1_145_1"
"196",2016-12-05,171791.272841369,165959.011962413,49317.5919398408,31192.6294187249,113015.089398731,167290.931725596,"decompMedia","1_145_1"
"197",2016-12-12,107923.625899469,117172.895272362,26508.359128026,39503.297592655,95451.5208566425,85958.2486339036,"decompMedia","1_145_1"
"198",2016-12-19,65452.1933575727,184553.6028069,13218.314407697,11506.7091186354,82726.8795683287,18767.1212480617,"decompMedia","1_145_1"
"199",2016-12-26,371160.449988055,134043.913722289,6324.86641417612,147124.895943254,128169.688847391,2460.24396723632,"decompMedia","1_145_1"
"200",2017-01-02,345597.74055985,200996.507556849,119745.28610736,135642.395201003,107918.970517391,106129.486476464,"decompMedia","1_145_1"
"201",2017-01-09,240603.667500197,149791.157860967,84755.8661324987,135701.968316691,111245.03032208,72298.1478057512,"decompMedia","1_145_1"
"202",2017-01-16,182313.170856901,103251.220054457,66036.0184579201,127889.407072402,109921.908746302,108486.429176799,"decompMedia","1_145_1"
"203",2017-01-23,115214.713295887,66625.6245191736,97911.7858790766,210292.539524894,108799.125101059,48147.1400580992,"decompMedia","1_145_1"
"204",2017-01-30,246753.867856424,40934.512347919,63103.894638248,149707.210413452,118946.531969795,70124.2144482146,"decompMedia","1_145_1"
"205",2017-02-06,161831.465494841,24333.1500381961,35594.9947081643,2407.60114613089,82938.9045549429,14989.2169636943,"decompMedia","1_145_1"
"206",2017-02-13,101100.99734036,129156.580645168,18275.6503014744,197334.113387362,6401.47703145035,31100.3215107851,"decompMedia","1_145_1"
"207",2017-02-20,61088.4804153132,86413.8198356612,95952.6903432768,3876.83140149091,360.608642391534,38409.7993484591,"decompMedia","1_145_1"
"208",2017-02-27,36130.573081979,54501.5049968638,61348.9306968531,296552.959482186,39295.9062902256,63049.8538957194,"decompMedia","1_145_1"
"209",2017-03-06,21090.9313550166,32963.2981088969,103947.92822711,10822.5510795669,68249.6638324744,30535.772634591,"decompMedia","1_145_1"
"210",2017-03-13,104549.995797931,19399.2417450744,68692.671679581,113.831483342266,65284.2911735446,57597.215101748,"decompMedia","1_145_1"
"211",2017-03-20,63290.4112183461,11226.0718511251,112564.521761131,1.1661686954141,44620.5670161783,58359.5761289787,"decompMedia","1_145_1"
"212",2017-03-27,37476.5376423648,62522.1221510935,77180.0871100864,35139.39760987,68464.8565341751,70855.626491359,"decompMedia","1_145_1"
"213",2017-04-03,21892.0070175197,38208.4692003515,45848.7135551961,393.428341587261,49045.6490242227,10584.3679880356,"decompMedia","1_145_1"
"214",2017-04-10,12685.0104405232,200554.994575094,24355.1998866845,4.03328914861918,34041.3891050479,1724.62048387735,"decompMedia","1_145_1"
"215",2017-04-17,83421.6900362756,149357.608257001,12062.3337335931,0.0413088071907411,33807.4764869514,8700.5386978412,"decompMedia","1_145_1"
"216",2017-04-24,49929.1696197261,184018.397409497,5751.51808376657,0.000423079269692037,31978.757474515,24036.5851035336,"decompMedia","1_145_1"
"217",2017-05-01,223339.319116279,133544.782750335,2690.95235253464,4.33312077650142e-06,25492.9697090953,8837.66984119176,"decompMedia","1_145_1"
"218",2017-05-08,144491.266148973,182636.210148053,1247.65582057472,4.43792380996202e-08,19008.3547761727,8594.27890867868,"decompMedia","1_145_1"
"219",2017-05-15,89402.0847792555,132259.56547606,576.023697072079,4.54526166213277e-10,1120.64672992882,27369.428333535,"decompMedia","1_145_1"
"220",2017-05-22,53680.3299542956,113716.207235274,265.418274373916,74621.7313278892,61.9732387222698,36865.6685084091,"decompMedia","1_145_1"
"221",2017-05-29,31625.1495743269,74447.6094203939,85612.8545322739,933.183576282777,11496.9241807399,11204.0260338769,"decompMedia","1_145_1"
"222",2017-06-05,99169.8916069873,91505.8492938477,52530.7384690819,54833.1805922046,16282.694401412,2331.79474972181,"decompMedia","1_145_1"
"223",2017-06-12,59859.1918748987,58109.9636048451,28548.8172098664,647.75199291954,21899.9978939103,2161.98344863395,"decompMedia","1_145_1"
"224",2017-06-19,223820.61259053,35309.6345845191,14328.4431406895,405.830340308167,30301.7746742176,2343.77240900767,"decompMedia","1_145_1"
"225",2017-06-26,144842.969583168,140382.914827104,74870.1577526219,4.16055536826294,23118.6013554835,499.169329985862,"decompMedia","1_145_1"
"226",2017-07-03,118241.802506311,95449.6600417458,95951.4084921377,159753.521602886,49234.7596749106,6179.77651650879,"decompMedia","1_145_1"
"227",2017-07-10,72113.3247102463,60939.0273081319,61347.7915582655,2671.38987643581,51180.2864545009,5095.6708765747,"decompMedia","1_145_1"
"228",2017-07-17,116166.943447796,124359.010313974,117641.916947986,27.5384660344503,47242.6913216763,1498.05284427299,"decompMedia","1_145_1"
"229",2017-07-24,70767.8382494522,82639.803176961,82486.5782841871,0.28206409408765,49221.4635907101,13085.7369304079,"decompMedia","1_145_1"
"230",2017-07-31,124320.168667288,156935.787287252,64317.7431807281,0.00288886435463702,55536.6429272909,11494.4253273011,"decompMedia","1_145_1"
"231",2017-08-07,76072.5537607611,148632.988532654,94683.0175793797,2.95873589825307e-05,84522.8014106105,9350.34707959577,"decompMedia","1_145_1"
"232",2017-08-14,219760.391259362,102279.240478556,60226.4005534305,3.03029736956762e-07,6574.08380043404,27860.0612669544,"decompMedia","1_145_1"
"233",2017-08-21,141882.107713035,65910.5122748326,98754.566122434,13095.2909337813,370.557702354394,37072.4321377763,"decompMedia","1_145_1"
"234",2017-08-28,391922.223228834,40457.3468484271,63867.5549003538,9481.60773611872,96414.5896743305,87002.2782808114,"decompMedia","1_145_1"
"235",2017-09-04,280956.498101973,24035.0044835599,36124.6556353094,99.3954274888899,77915.241681599,59990.6183820577,"decompMedia","1_145_1"
"236",2017-09-11,317433.607358171,137128.568755783,75425.0244078201,2161.53208774877,77654.6343508595,10301.3714914631,"decompMedia","1_145_1"
"237",2017-09-18,217188.14582019,92800.2519504639,44511.1649346089,22.2548085621967,91726.634753991,20772.8482657952,"decompMedia","1_145_1"
"238",2017-09-25,357602.070579094,141920.485485889,23538.3854943434,36554.4749868014,122825.813888093,47598.5347895545,"decompMedia","1_145_1"
"239",2017-10-02,427679.535009666,126330.789083091,11627.8945524922,410.813415308591,124188.611088648,77067.4273420492,"decompMedia","1_145_1"
"240",2017-10-09,383897.206361696,184615.908580718,109762.129091142,110853.547920632,102298.77289059,43042.697218659,"decompMedia","1_145_1"
"241",2017-10-16,273795.245674378,134102.073537566,74350.609371378,91165.0527743619,124492.072307441,127842.509906983,"decompMedia","1_145_1"
"242",2017-10-23,305801.288283417,117106.451156817,43700.999031399,146804.40428552,124066.859724881,128348.184656543,"decompMedia","1_145_1"
"243",2017-10-30,223112.75352959,77030.7400425448,23047.1950234914,161224.774113361,129373.678292764,28597.3137319399,"decompMedia","1_145_1"
"244",2017-11-06,226158.761829749,178443.117410163,115175.486272916,82993.4312438065,138417.907854699,56503.1047315923,"decompMedia","1_145_1"
"245",2017-11-13,146554.354754185,128393.910589836,79879.1926364978,226257.557682092,14600.9981561042,47834.1937224748,"decompMedia","1_145_1"
"246",2017-11-20,290739.453266883,137868.780938754,62235.3943922593,82503.4200326875,847.018729776159,44768.1698922924,"decompMedia","1_145_1"
"247",2017-11-27,195727.617771836,93400.6860562785,94858.520251652,61153.9031749247,153985.320612233,119314.908361462,"decompMedia","1_145_1"
"248",2017-12-04,238193.608816913,121444.456078402,60380.877321295,27425.7982555116,158188.679414254,58024.7782610325,"decompMedia","1_145_1"
"249",2017-12-11,155437.016338029,80371.9509319164,33729.739384164,43635.5014031845,148157.638928058,111582.966567852,"decompMedia","1_145_1"
"250",2017-12-18,310339.487748322,120407.564961767,17213.191360272,12366.99922768,163629.385852046,153128.291894584,"decompMedia","1_145_1"
"251",2017-12-25,390585.364854514,79569.6131848677,104604.327590327,148832.262768561,158977.542782295,217471.485329816,"decompMedia","1_145_1"
"252",2018-01-01,279758.421240183,49728.3153771795,91499.7427839307,91067.227039515,168229.823410333,291565.646850835,"decompMedia","1_145_1"
"253",2018-01-08,187098.406426278,39182.0288142518,57462.0583553897,154068.937714379,171670.908667,306478.214904681,"decompMedia","1_145_1"
"254",2018-01-15,263030.777659336,23239.9137651787,106161.63693224,2519.60653634649,166938.138382777,117728.334605011,"decompMedia","1_145_1"
"255",2018-01-22,174168.992377803,93012.5837610845,115393.956756114,25.964160282185,132012.851965781,38646.3987901758,"decompMedia","1_145_1"
"256",2018-01-29,218560.775680343,59187.243758789,80107.8577882825,0.265938174271253,135416.49611809,26412.5680509121,"decompMedia","1_145_1"
"257",2018-02-05,141009.958572039,36014.3644873114,81804.398636056,2485.35181566663,160737.891135231,164118.122639627,"decompMedia","1_145_1"
"258",2018-02-12,140895.706105291,92425.2591701538,49459.3366348906,25.6090296079639,19889.5787357127,84087.8161607244,"decompMedia","1_145_1"
"259",2018-02-19,87004.3094448254,58766.798241345,83830.1065004541,0.262300518775333,1176.42928659209,57117.9058150736,"decompMedia","1_145_1"
"260",2018-02-26,135002.791925744,97274.5050158354,98072.8323840658,0.00268644821673016,105793.1185789,47820.6985338245,"decompMedia","1_145_1"
"261",2018-03-05,83095.0163089872,62258.3451395192,63249.4143534263,2.75142401926082e-05,118724.124099678,41012.7915939292,"decompMedia","1_145_1"
"262",2018-03-12,274056.239626968,116806.490759651,113085.40819449,2.81797134141378e-07,100188.380467083,17066.5479551979,"decompMedia","1_145_1"
"263",2018-03-19,182662.019541717,76801.2034131537,77713.6418979172,2.88612821030695e-09,93634.3241061089,17964.790840392,"decompMedia","1_145_1"
"264",2018-03-26,203550.493399818,115137.050377947,72694.1041037341,2.95593355542961e-11,76249.3665007219,44817.1350509768,"decompMedia","1_145_1"
"265",2018-04-02,130198.296786118,75527.218930282,42464.5712389566,3.02742724765695e-13,91829.1022429707,21703.8380329089,"decompMedia","1_145_1"
"266",2018-04-09,79926.4830302245,63096.7649885856,22302.6901799152,3.10065012219927e-15,95280.7121368041,106084.117657363,"decompMedia","1_145_1"
"267",2018-04-16,47747.922238585,38588.4643998563,10974.8842117453,15622.8580123772,87425.7892910982,71754.7688414214,"decompMedia","1_145_1"
"268",2018-04-23,28042.5057864463,140474.15144388,5215.8151216568,166.309830036471,61729.9878840879,12691.8707296752,"decompMedia","1_145_1"
"269",2018-04-30,16300.7724754447,95524.2964126701,2436.43268702097,299294.161021385,41919.6494307471,7055.19396540198,"decompMedia","1_145_1"
"270",2018-05-07,9417.96746280532,108409.754247963,1128.80153241022,11187.6668415701,67286.013538584,894.07458838063,"decompMedia","1_145_1"
"271",2018-05-14,5422.06495667525,70453.0583037871,84257.9213934614,300509.603907928,4827.87378159108,19949.2755501456,"decompMedia","1_145_1"
"272",2018-05-21,20191.3810097494,77021.380866535,51427.6262862701,11355.2910356588,270.462054162504,33563.5057300215,"decompMedia","1_145_1"
"273",2018-05-28,11689.3076621837,47973.2740035879,74532.910875081,10087.2094197757,39899.8189840682,67447.2338443671,"decompMedia","1_145_1"
"274",2018-06-04,6737.58726933263,28773.3172991862,43838.0055838567,105.903170152811,71536.8565972578,75418.5862021075,"decompMedia","1_145_1"
"275",2018-06-11,88370.6923708654,16845.0562061881,79804.0603928148,1.08492468316183,49544.4711470813,23089.4900856971,"decompMedia","1_145_1"
"276",2018-06-18,53031.6784013233,53630.0283021766,47881.8610307901,0.0111116814025673,73429.837304289,45920.0779448184,"decompMedia","1_145_1"
"277",2018-06-25,31232.3320971668,32399.8974743174,95952.3146462481,54881.1670172625,63834.1339533422,37386.2712052432,"decompMedia","1_145_1"
"278",2018-07-02,131157.886492413,143152.833205752,61348.5968261364,648.40591846205,47879.3566691069,28622.8906258974,"decompMedia","1_145_1"
"279",2018-07-09,80557.9898994602,97724.4117545389,99118.1499255782,229666.188004273,64689.7962662106,26769.1414125748,"decompMedia","1_145_1"
"280",2018-07-16,113334.180358564,109009.759629784,64198.6416760316,5311.03755129233,72785.2006103813,13952.3122873566,"decompMedia","1_145_1"
"281",2018-07-23,131384.534748736,70901.785308369,80715.70538068,55.1048546544086,77196.6631840648,38485.416776349,"decompMedia","1_145_1"
"282",2018-07-30,80707.2445090381,43806.5350519493,48597.7931269732,0.564451933337895,127173.209793187,16797.8513156586,"decompMedia","1_145_1"
"283",2018-08-06,136405.334510167,115505.835641347,86962.6504756512,0.00578104842580654,135173.778472569,169571.139898975,"decompMedia","1_145_1"
"284",2018-08-13,84023.1461897525,75808.1356727458,53641.3211442402,99024.9076463002,13959.4744306021,86056.8626923112,"decompMedia","1_145_1"
"285",2018-08-20,293480.87938692,125758.65648209,29264.6488817469,1334.83884236519,807.919355067232,57766.4405983974,"decompMedia","1_145_1"
"286",2018-08-27,197899.733557045,83735.5393290817,14721.3296011458,69898.5474777017,115980.705293924,149784.363891869,"decompMedia","1_145_1"
"287",2018-09-03,180340.126538762,109741.406672261,37533.1537940198,862.057983955845,153893.959961289,256502.882679325,"decompMedia","1_145_1"
"288",2018-09-10,113840.906684765,71449.9723102659,36111.0567140053,8.8475828978511,157810.796091479,218475.431414068,"decompMedia","1_145_1"
"289",2018-09-17,69263.0815291682,93281.1956486787,93788.6394181943,61004.7128324204,161982.0030481,285733.39838282,"decompMedia","1_145_1"
"290",2018-09-24,50013.8904649879,88219.7319530894,59442.5651772122,733.319553852095,165721.955816755,71448.1435874558,"decompMedia","1_145_1"
"291",2018-10-01,427124.235058795,83652.8392740298,66393.185244885,4742.58143095489,175389.267217955,104875.051846177,"decompMedia","1_145_1"
"292",2018-10-08,313260.056962359,52565.4739357935,67130.6801296746,16870.3290896192,180051.447534156,73445.1030465484,"decompMedia","1_145_1"
"293",2018-10-15,322706.26491034,100616.647867381,53750.8431567106,52844.5662663087,164380.673843465,161409.207180227,"decompMedia","1_145_1"
"294",2018-10-22,221510.218182127,64691.703524622,29335.5406210998,620.806106284473,166993.25215209,193643.672209892,"decompMedia","1_145_1"
"295",2016-01-04,28269.8126911373,248324.087521994,10781.0635327996,4087.2166779002,4626.50987069466,37537.4243540903,"adstockedMedia","1_174_1"
"296",2016-01-11,16902.2721598486,68046.3424927129,27022.1124497605,5378.3370541479,4438.77868441228,34025.4054551657,"adstockedMedia","1_174_1"
"297",2016-01-18,8340.60940354058,18646.2166149125,8624.2253279358,3726.11304307868,3636.94914147724,33224.2934835563,"adstockedMedia","1_174_1"
"298",2016-01-25,4115.76411529352,5109.47952988761,13996.37032929,3197.05774879804,2759.3666700212,28321.3759975343,"adstockedMedia","1_174_1"
"299",2016-02-01,18542.7950807429,43877.4447664195,4467.00278216412,375.203210431993,3497.49231820519,21069.5563091154,"adstockedMedia","1_174_1"
"300",2016-02-08,9150.14322072986,12023.3991960866,6189.21902304072,3010.67728568531,2777.35644418345,19263.6538709094,"adstockedMedia","1_174_1"
"301",2016-02-15,70791.677352044,3294.67973803006,4423.71631022145,1669.03945787696,230.724739007521,27070.3896556634,"adstockedMedia","1_174_1"
"302",2016-02-22,34932.9205109757,902.815784384744,1411.84840071793,195.876650388484,19.1671131379535,30178.2005968853,"adstockedMedia","1_174_1"
"303",2016-02-29,58794.3216026397,247.391675471798,450.597589633863,2834.48146291796,1875.46464097712,12596.746152976,"adstockedMedia","1_174_1"
"304",2016-03-07,29012.6952752935,67.79084077983,16649.8990796152,332.65165297581,3523.59100909281,13238.6830374953,"adstockedMedia","1_174_1"
"305",2016-03-14,34089.0689565496,44012.7095367762,5313.88808395198,39.0396351767361,2282.92917839632,10581.233952537,"adstockedMedia","1_174_1"
"306",2016-03-21,16821.6205731412,12060.4647622293,1695.95061409942,4.58164900459246,2651.6321829893,11640.3206876738,"adstockedMedia","1_174_1"
"307",2016-03-28,8300.81100388515,69393.3698637777,14120.6922753403,6950.9279079689,2351.13035178424,14658.9362558078,"adstockedMedia","1_174_1"
"308",2016-04-04,4096.12516360272,19015.3321797906,4506.68067477667,1113.64876973833,1817.51331852005,15295.627557864,"adstockedMedia","1_174_1"
"309",2016-04-11,2021.27736049483,71624.4920998685,1438.32684038262,130.69660498205,1705.5555371723,9053.09024050982,"adstockedMedia","1_174_1"
"310",2016-04-18,12124.154555798,19626.7094703916,459.048299415525,2462.24761138735,2134.87116929079,15266.9765757503,"adstockedMedia","1_174_1"
"311",2016-04-25,5982.79548108838,5378.15645656585,146.507271699268,288.966694148194,1613.53504228834,12394.6844701412,"adstockedMedia","1_174_1"
"312",2016-05-02,2952.2752785607,1473.73490777636,12565.3362140645,33.9128160550381,1423.32292970836,10342.243590583,"adstockedMedia","1_174_1"
"313",2016-05-09,1456.83223636036,50361.7029246742,4010.28198786601,3.97997110418905,1665.62133124409,6017.18017284076,"adstockedMedia","1_174_1"
"314",2016-05-16,718.889657855156,13800.2306579506,1279.89902921988,4396.85780025932,138.369004720831,21797.0542916227,"adstockedMedia","1_174_1"
"315",2016-05-23,354.743893821462,128224.237883539,408.485370842883,516.010435873568,11.4947984324462,28078.9199509201,"adstockedMedia","1_174_1"
"316",2016-05-30,175.052219528477,35136.3031027653,130.369891986208,60.5584219518597,1598.39305669446,20181.036127671,"adstockedMedia","1_174_1"
"317",2016-06-06,86.3814151435922,9628.13128084798,41.6081209993513,7.1070703504106,1221.00012261046,12338.9397428122,"adstockedMedia","1_174_1"
"318",2016-06-13,42.6258456037215,2638.32286766525,13.2794137259836,0.834078024784699,1785.47345327697,12129.0519757667,"adstockedMedia","1_174_1"
"319",2016-06-20,20493.4208522078,124631.226018903,4.23818294771332,2897.90651409866,1714.13797630739,6811.49701543013,"adstockedMedia","1_174_1"
"320",2016-06-27,10112.7006507845,34151.7376570158,1.35263461692902,340.095147805942,1428.18725618924,6148.61283464916,"adstockedMedia","1_174_1"
"321",2016-07-04,15111.2350825422,9358.33837353676,5168.83169925166,39.9131956115295,1634.86736622841,6594.72293666936,"adstockedMedia","1_174_1"
"322",2016-07-11,7456.80274442421,2564.39358937332,1649.6552347416,4.68416910444492,2183.58098228687,11104.3164782307,"adstockedMedia","1_174_1"
"323",2016-07-18,5580.05347297293,320345.901079907,5307.16134706115,2922.17075890185,1656.29317414122,10768.556452446,"adstockedMedia","1_174_1"
"324",2016-07-25,2753.53786927509,87781.9269106925,1693.80374661169,342.942773111518,2338.26536182395,18048.8925613488,"adstockedMedia","1_174_1"
"325",2016-08-01,29539.0164409371,188271.273903837,540.584870973349,4683.46487485881,2591.46770857969,19026.1472018103,"adstockedMedia","1_174_1"
"326",2016-08-08,14576.3478406105,51590.5312023554,980.307802764354,549.64632955196,2770.86568459365,24736.1859431902,"adstockedMedia","1_174_1"
"327",2016-08-15,35823.5368371699,14136.9570330769,312.869521118745,1396.16911506549,230.185528847639,29248.969220715,"adstockedMedia","1_174_1"
"328",2016-08-22,17677.5125489908,3873.84175927886,14079.5870088514,1174.18204818131,19.1223190591562,31045.4790081532,"adstockedMedia","1_174_1"
"329",2016-08-29,32714.3201765097,160707.385771579,4493.56174926615,137.800724517682,3203.32398408288,14812.0040699773,"adstockedMedia","1_174_1"
"330",2016-09-05,37405.0758865222,131847.543970563,4515.51765572829,352.239547876423,2809.80734535295,9082.56286305952,"adstockedMedia","1_174_1"
"331",2016-09-12,18457.9401354327,196244.903174939,1441.14720148825,41.3384491581469,3778.37503380873,14862.7094358537,"adstockedMedia","1_174_1"
"332",2016-09-19,9108.27062821108,86469.8835914114,25996.5706522152,4731.0956720912,4010.58606807032,21196.7483407283,"adstockedMedia","1_174_1"
"333",2016-09-26,4494.57486740234,186070.14474998,8296.9191796215,555.236227965196,2947.89228659058,11324.2881947013,"adstockedMedia","1_174_1"
"334",2016-10-03,146754.536685691,172857.239352389,12461.1535855305,3761.98678208561,3619.99868388156,18575.1257677214,"adstockedMedia","1_174_1"
"335",2016-10-10,72417.6168219905,47366.741699094,14700.8094242649,4430.32791139664,4690.50168603765,31492.6372321496,"adstockedMedia","1_174_1"
"336",2016-10-17,117124.604632889,42775.2777689288,4691.82759910491,5839.84602461295,4670.33936557367,39087.0148621073,"adstockedMedia","1_174_1"
"337",2016-10-24,57796.4056872575,170633.914172104,10858.3950685147,6223.94599626206,4073.22227430464,33288.287397633,"adstockedMedia","1_174_1"
"338",2016-10-31,122515.049516955,46757.5009758116,3465.50425858537,6946.64224072868,4380.5480701914,27240.8515601539,"adstockedMedia","1_174_1"
"339",2016-11-07,60456.3791431402,155414.732212698,12649.8530573957,6361.70082323908,5288.2289574927,40270.406530599,"adstockedMedia","1_174_1"
"340",2016-11-14,82157.2422506112,42587.1054318152,4037.25590791943,5268.03549247478,439.31172341411,35433.0418005998,"adstockedMedia","1_174_1"
"341",2016-11-21,47498.4350365698,156687.95075179,8581.57454040049,7589.76472915134,36.4951653720719,33507.3182396806,"adstockedMedia","1_174_1"
"342",2016-11-28,23438.6176114575,42935.9957293443,6881.78036620278,5545.30762064461,8628.05466969377,41280.0463194168,"adstockedMedia","1_174_1"
"343",2016-12-05,25820.4399150658,250845.954480429,2196.35029074211,2510.47770042392,8311.76814117085,67706.3190135846,"adstockedMedia","1_174_1"
"344",2016-12-12,12741.3759477105,68737.3903265625,700.97479764596,2847.51960489667,6844.59150883678,46559.4469747533,"adstockedMedia","1_174_1"
"345",2016-12-19,6287.37006708285,353755.579145347,223.719171302485,1557.41488114617,6130.01706777203,22988.0142127216,"adstockedMedia","1_174_1"
"346",2016-12-26,110823.584242683,96936.9243936122,71.4009516124561,6119.33268931927,9588.35469681562,9710.37953391247,"adstockedMedia","1_174_1"
"347",2017-01-02,95741.4455446715,480258.880884013,28020.9212592026,5756.8379358487,7581.69105704234,50372.6391853104,"adstockedMedia","1_174_1"
"348",2017-01-09,47244.6540599076,131601.652581955,8942.9995262214,5757.6516342226,8002.08898496922,41824.0213285887,"adstockedMedia","1_174_1"
"349",2017-01-16,29226.6799710868,36061.7901129129,4389.84184167421,5529.75039525791,7885.24676617757,52000.8719406808,"adstockedMedia","1_174_1"
"350",2017-01-23,14422.222024101,9881.73537819306,12182.014993761,8163.79308034309,7813.93253251148,34699.2102402563,"adstockedMedia","1_174_1"
"351",2017-01-30,47361.7617824205,2707.81605069757,3887.94334454111,6159.92154049373,8593.90543616108,41228.5308033644,"adstockedMedia","1_174_1"
"352",2017-02-06,23371.1747127756,742.002035451806,1240.85411634308,722.921673489119,5915.66907405352,20497.8110203791,"adstockedMedia","1_174_1"
"353",2017-02-13,11532.7594856875,127927.058452288,396.024016195456,7725.01550095045,491.435374103427,27561.6996215777,"adstockedMedia","1_174_1"
"354",2017-02-20,5690.96517352248,35054.8693056556,10817.4150183922,906.599393671638,40.825259813712,30373.7879114427,"adstockedMedia","1_174_1"
"355",2017-02-27,2808.26845009983,9605.81660286442,3452.42529642562,12466.1135550253,4381.35532504645,38647.6081958202,"adstockedMedia","1_174_1"
"356",2017-03-06,1385.77050594473,2632.20814784151,15129.6344049973,1463.00949027703,5782.66426584166,27657.3624504099,"adstockedMedia","1_174_1"
"357",2017-03-13,11044.7034767328,721.283782525804,4828.68896651131,171.697198103722,5285.05476394864,37002.2168177107,"adstockedMedia","1_174_1"
"358",2017-03-20,5450.12864579149,197.647855228073,21394.9194167194,20.1501959027527,3914.9402003223,37426.3428021893,"adstockedMedia","1_174_1"
"359",2017-03-27,2689.42505502772,24530.4265904341,6828.28206957788,2700.28631374912,5678.5191941559,41303.184608978,"adstockedMedia","1_174_1"
"360",2017-04-03,1327.12594448502,6721.88439680539,2179.27607548186,316.90265663332,4200.8730834699,17687.5302167611,"adstockedMedia","1_174_1"
"361",2017-04-10,654.884682223312,502203.546354966,695.525487197866,37.1913501430969,3318.88136502537,8167.29119345811,"adstockedMedia","1_174_1"
"362",2017-04-17,7792.21327816973,137614.980718688,221.980000048808,4.36473628893207,3453.88434244397,15217.3457136264,"adstockedMedia","1_174_1"
"363",2017-04-24,3845.15210308141,333864.242904544,70.845887503258,0.512240690338493,3335.6422256408,23954.9267454553,"adstockedMedia","1_174_1"
"364",2017-05-01,38520.3519834459,91486.2542955715,22.6107747320511,0.0601160087274493,2863.82331081388,15588.3011492056,"adstockedMedia","1_174_1"
"365",2017-05-08,19008.2852141046,331415.408953325,7.21632760913682,0.00705514921692506,2398.43510932753,15260.6017011839,"adstockedMedia","1_174_1"
"366",2017-05-15,9379.8443725546,90815.2191357719,2.30312250595167,0.000827984617188177,199.24641498033,25476.8005200287,"adstockedMedia","1_174_1"
"367",2017-05-22,4628.5858751772,65891.7970089236,0.735051616933946,4014.06968707629,16.5520983778646,29543.8030858013,"adstockedMedia","1_174_1"
"368",2017-05-29,2284.02587004278,18055.82306361,7174.94570604827,471.086840409747,2168.25563550888,17539.1966136562,"adstockedMedia","1_174_1"
"369",2017-06-05,10252.5439891383,47434.6318527748,2289.91529066093,3389.69230295214,2367.8364765278,8970.24054701756,"adstockedMedia","1_174_1"
"370",2017-06-12,5059.22896030247,12998.1478529898,730.836476432491,397.810591604862,2769.6888945467,8364.99464949955,"adstockedMedia","1_174_1"
"371",2017-06-19,38756.2113682028,3561.7826260899,233.249656641271,331.539961174396,3352.99289500589,8510.05017868633,"adstockedMedia","1_174_1"
"372",2017-06-26,19124.6725840281,159608.007937361,4733.86486989746,38.9091682394222,2703.07688863952,4435.79584513655,"adstockedMedia","1_174_1"
"373",2017-07-03,13998.0369817835,43736.1565729036,11083.9003361623,6511.12042607468,4649.78085147354,12742.8615893552,"adstockedMedia","1_174_1"
"374",2017-07-10,6907.48307548363,11984.6830775574,3537.47525065511,764.137991655298,4533.36592275772,11885.8506461324,"adstockedMedia","1_174_1"
"375",2017-07-17,13272.3723948426,111465.403990755,26086.5118030579,89.678401270641,4231.77848684219,7092.68014164362,"adstockedMedia","1_174_1"
"376",2017-07-24,6549.39601947031,30544.0085645005,8325.62429113208,10.5245593626837,4396.85560823939,17937.5500155949,"adstockedMedia","1_174_1"
"377",2017-07-31,14616.7904556935,213809.740078865,4109.60383625562,1.23515080787816,4801.46219542692,17184.8224556605,"adstockedMedia","1_174_1"
"378",2017-08-07,7212.81368394622,163454.774277784,10778.842475809,0.144955951658297,6658.79414767014,15771.1664904758,"adstockedMedia","1_174_1"
"379",2017-08-14,37606.294426446,44790.2564087345,3440.1147008226,0.0170118723860604,553.169379840868,25680.0530550335,"adstockedMedia","1_174_1"
"380",2017-08-21,18557.233604996,12273.5299597355,12446.1054245892,1673.68080120287,45.9537201492551,29624.7166032477,"adstockedMedia","1_174_1"
"381",2017-08-28,127046.388067024,3363.22115010597,3972.22896013271,1428.74275026233,8206.55953970703,45505.4077607664,"adstockedMedia","1_174_1"
"382",2017-09-04,62692.4172665302,921.597661115243,1267.75423905248,167.675690869644,5907.63862399187,38115.4080300578,"adstockedMedia","1_174_1"
"383",2017-09-11,79805.5194993506,150417.338328901,5014.96486351998,722.226578079928,5972.0166931496,17438.4970121935,"adstockedMedia","1_174_1"
"384",2017-09-18,39380.8986209512,41217.7079674727,1600.54796141819,84.7597234853761,6929.81501990283,22866.1526880415,"adstockedMedia","1_174_1"
"385",2017-09-25,103096.771279976,155858.305282061,510.82187941828,2753.88751589512,9089.05185380817,33438.8672503977,"adstockedMedia","1_174_1"
"386",2017-10-02,162178.672602806,101071.854353225,163.031036109168,323.193235255415,8881.38473755062,42821.7964240321,"adstockedMedia","1_174_1"
"387",2017-10-09,124666.61054148,354932.210649886,18556.9654012727,5068.94016184325,7186.32795090363,32505.0797422505,"adstockedMedia","1_174_1"
