user_id,cohort_week,channel,sent,converted,revenue,holdout_flag
2296,2024-01-08,email,1,0,0.0,0
2297,2024-01-08,email,0,0,0.0,0
2298,2024-01-08,email,1,0,0.0,0
2299,2024-01-08,email,1,0,0.0,0
2300,2024-01-08,email,0,1,59.91,1
2301,2024-01-08,email,1,0,0.0,0
2302,2024-01-08,email,0,0,0.0,1
2303,2024-01-08,email,1,0,0.0,1
2304,2024-01-08,email,0,0,0.0,0
2305,2024-01-08,email,1,0,0.0,1
2306,2024-01-08,email,0,0,0.0,1
2307,2024-01-08,email,1,0,0.0,1
2308,2024-01-08,email,0,0,0.0,1
2309,2024-01-08,email,1,0,0.0,0
2310,2024-01-08,email,1,0,0.0,1
2311,2024-01-08,email,0,0,0.0,1
2312,2024-01-08,email,0,0,0.0,1
2313,2024-01-08,email,0,0,0.0,0
2314,2024-01-08,email,0,0,0.0,1
2315,2024-01-08,email,1,0,0.0,1
2316,2024-01-08,email,1,0,0.0,0
2317,2024-01-08,email,0,0,0.0,1
2318,2024-01-08,email,1,0,0.0,0
2319,2024-01-08,email,0,0,0.0,1
2320,2024-01-08,email,0,0,0.0,1
2321,2024-01-08,email,0,1,31.26,1
2322,2024-01-08,email,0,0,0.0,1
2323,2024-01-08,email,1,1,63.68,0
2324,2024-01-08,email,1,0,0.0,0
2325,2024-01-08,email,1,0,0.0,0
2326,2024-01-08,email,0,0,0.0,1
2327,2024-01-08,email,0,1,52.84,0
2328,2024-01-08,email,0,0,0.0,0
2329,2024-01-08,email,1,0,0.0,0
2330,2024-01-08,email,0,0,0.0,1
2331,2024-01-08,email,0,0,0.0,0
2332,2024-01-08,email,1,0,0.0,1
2333,2024-01-08,email,0,0,0.0,1
2334,2024-01-08,email,1,0,0.0,0
2335,2024-01-08,email,0,0,0.0,1
2336,2024-01-08,email,0,0,0.0,1
2337,2024-01-08,email,1,0,0.0,0
2338,2024-01-08,email,0,0,0.0,1
2339,2024-01-08,email,0,0,0.0,1
2340,2024-01-08,email,1,0,0.0,0
2341,2024-01-08,email,1,0,0.0,1
2342,2024-01-08,email,1,0,0.0,0
2343,2024-01-08,email,1,0,0.0,0
2344,2024-01-08,email,0,0,0.0,1
2345,2024-01-08,email,0,0,0.0,1
2346,2024-01-08,email,0,0,0.0,0
2347,2024-01-08,email,0,0,0.0,0
2348,2024-01-08,email,1,0,0.0,0
2349,2024-01-08,email,0,0,0.0,1
2350,2024-01-08,email,0,0,0.0,0
2351,2024-01-08,email,1,0,0.0,0
2352,2024-01-08,email,1,0,0.0,0
2353,2024-01-08,email,0,0,0.0,1
2354,2024-01-08,email,1,0,0.0,0
2355,2024-01-08,email,0,0,0.0,1
2356,2024-01-08,email,1,0,0.0,0
2357,2024-01-08,email,1,0,0.0,0
2358,2024-01-08,email,0,0,0.0,1
2359,2024-01-08,email,0,0,0.0,1
2360,2024-01-08,email,1,0,0.0,0
2361,2024-01-08,email,1,0,0.0,0
2362,2024-01-08,email,1,0,0.0,0
2363,2024-01-08,email,0,0,0.0,0
2364,2024-01-08,email,1,1,34.75,0
2365,2024-01-08,email,1,0,0.0,0
2366,2024-01-08,email,1,1,63.57,0
2367,2024-01-08,email,0,0,0.0,0
2368,2024-01-08,email,1,0,0.0,0
2369,2024-01-08,email,1,0,0.0,0
2370,2024-01-08,email,0,0,0.0,1
2371,2024-01-08,email,0,0,0.0,1
2372,2024-01-08,email,0,0,0.0,1
2373,2024-01-08,email,1,0,0.0,0
2374,2024-01-08,email,1,0,0.0,1
2375,2024-01-08,email,1,0,0.0,0
2376,2024-01-08,email,1,0,0.0,0
2377,2024-01-08,email,1,0,0.0,0
2378,2024-01-08,email,0,0,0.0,1
2379,2024-01-08,email,0,0,0.0,0
2380,2024-01-08,email,1,0,0.0,0
2381,2024-01-08,email,0,0,0.0,0
2382,2024-01-08,email,1,0,0.0,0
2383,2024-01-08,email,1,0,0.0,0
2384,2024-01-08,email,1,0,0.0,0
2385,2024-01-08,email,1,0,0.0,0
2386,2024-01-08,email,1,0,0.0,0
2387,2024-01-08,email,1,0,0.0,0
2388,2024-01-08,email,0,0,0.0,0
2389,2024-01-08,email,0,0,0.0,1
2390,2024-01-08,email,1,0,0.0,0
2391,2024-01-08,email,0,0,0.0,1
2392,2024-01-08,email,1,0,0.0,0
2393,2024-01-08,email,1,0,0.0,0
2394,2024-01-08,email,0,1,29.06,1
2395,2024-01-08,email,1,0,0.0,0
2396,2024-01-08,email,0,0,0.0,1
2397,2024-01-08,email,1,0,0.0,0
2398,2024-01-08,email,1,0,0.0,0
2399,2024-01-08,email,1,0,0.0,0
2400,2024-01-08,email,0,0,0.0,0
2401,2024-01-08,email,0,0,0.0,1
2402,2024-01-08,email,0,0,0.0,0
2403,2024-01-08,email,1,0,0.0,0
2404,2024-01-08,email,0,0,0.0,0
2405,2024-01-08,email,0,0,0.0,1
2406,2024-01-08,email,0,0,0.0,1
2407,2024-01-08,email,1,0,0.0,0
2408,2024-01-08,email,0,0,0.0,1
2409,2024-01-08,email,1,0,0.0,0
2410,2024-01-08,email,1,0,0.0,0
2411,2024-01-08,email,0,0,0.0,1
2412,2024-01-08,email,1,0,0.0,0
2413,2024-01-08,email,1,0,0.0,0
2414,2024-01-08,email,0,0,0.0,1
2415,2024-01-08,email,0,0,0.0,1
2416,2024-01-08,email,0,0,0.0,1
2417,2024-01-08,email,0,0,0.0,1
2418,2024-01-08,email,0,0,0.0,0
2419,2024-01-08,email,1,0,0.0,0
2420,2024-01-08,email,0,0,0.0,0
2421,2024-01-08,email,1,0,0.0,0
2422,2024-01-08,email,1,0,0.0,0
2423,2024-01-08,email,1,0,0.0,0
2424,2024-01-08,email,0,0,0.0,1
2425,2024-01-08,email,1,0,0.0,0
2426,2024-01-08,email,0,0,0.0,1
2427,2024-01-08,email,0,0,0.0,1
2428,2024-01-08,email,1,0,0.0,0
2429,2024-01-08,email,0,0,0.0,0
2430,2024-01-08,email,1,0,0.0,0
2431,2024-01-08,email,1,0,0.0,0
2432,2024-01-08,email,0,0,0.0,1
2433,2024-01-08,email,1,0,0.0,0
2434,2024-01-08,email,1,0,0.0,1
2435,2024-01-08,email,0,0,0.0,0
2436,2024-01-08,email,0,0,0.0,1
2437,2024-01-08,email,1,0,0.0,0
2438,2024-01-08,email,0,0,0.0,1
2439,2024-01-08,email,1,0,0.0,1
2440,2024-01-08,email,0,0,0.0,1
2441,2024-01-08,email,1,0,0.0,0
2442,2024-01-08,email,0,0,0.0,0
2443,2024-01-08,email,0,0,0.0,1
2444,2024-01-08,email,1,0,0.0,0
2445,2024-01-08,email,1,0,0.0,0
2446,2024-01-08,email,0,0,0.0,0
2447,2024-01-08,email,1,0,0.0,0
2448,2024-01-08,email,1,0,0.0,0
2449,2024-01-08,email,1,0,0.0,0
2450,2024-01-08,email,1,0,0.0,0
2451,2024-01-08,email,0,0,0.0,1
2452,2024-01-08,email,0,0,0.0,0
2453,2024-01-08,email,1,0,0.0,0
2454,2024-01-08,email,1,0,0.0,0
2455,2024-01-08,email,1,0,0.0,0
2456,2024-01-08,email,1,0,0.0,0
2457,2024-01-08,email,1,0,0.0,0
2458,2024-01-08,email,0,0,0.0,0
2459,2024-01-08,email,1,1,51.22,0
2460,2024-01-08,email,0,0,0.0,0
2461,2024-01-08,email,1,0,0.0,0
2462,2024-01-08,email,1,0,0.0,0
2463,2024-01-08,email,0,0,0.0,1
2464,2024-01-08,email,1,1,39.27,0
2465,2024-01-08,email,1,0,0.0,0
2466,2024-01-08,email,1,0,0.0,0
2467,2024-01-08,email,0,0,0.0,1
2468,2024-01-08,email,0,0,0.0,0
2469,2024-01-08,email,0,0,0.0,1
2470,2024-01-08,email,1,0,0.0,0
2471,2024-01-08,email,0,0,0.0,0
2472,2024-01-08,email,0,0,0.0,1
2473,2024-01-08,email,0,0,0.0,0
2474,2024-01-08,email,0,0,0.0,0
2475,2024-01-08,email,0,0,0.0,0
2476,2024-01-08,email,1,0,0.0,0
2477,2024-01-08,email,0,0,0.0,1
2478,2024-01-08,email,1,0,0.0,0
2479,2024-01-08,email,0,0,0.0,0
2480,2024-01-08,email,0,0,0.0,1
2481,2024-01-08,email,1,0,0.0,0
2482,2024-01-08,email,0,0,0.0,1
2483,2024-01-08,email,1,0,0.0,0
2484,2024-01-08,email,1,0,0.0,0
2485,2024-01-08,email,0,0,0.0,1
2486,2024-01-08,email,0,0,0.0,1
2487,2024-01-08,email,0,0,0.0,0
2488,2024-01-08,email,0,0,0.0,0
2489,2024-01-08,email,0,0,0.0,1
2490,2024-01-08,email,0,1,44.44,1
2491,2024-01-08,email,0,0,0.0,1
2492,2024-01-08,email,0,0,0.0,1
2493,2024-01-08,email,1,0,0.0,0
2494,2024-01-08,email,0,0,0.0,1
2495,2024-01-08,email,0,0,0.0,0
2496,2024-01-08,email,1,0,0.0,0
2497,2024-01-08,email,1,0,0.0,0
2498,2024-01-08,email,0,0,0.0,1
2499,2024-01-08,email,1,0,0.0,0
2500,2024-01-08,email,1,0,0.0,0
2501,2024-01-08,email,0,0,0.0,1
2502,2024-01-08,email,0,0,0.0,1
2503,2024-01-08,email,1,0,0.0,0
2504,2024-01-08,email,1,0,0.0,0
2505,2024-01-08,email,0,0,0.0,1
2506,2024-01-08,email,0,0,0.0,1
2507,2024-01-08,email,0,0,0.0,0
2508,2024-01-08,email,0,0,0.0,1
2509,2024-01-08,email,0,0,0.0,1
2510,2024-01-08,email,1,0,0.0,0
2511,2024-01-08,email,0,0,0.0,1
2512,2024-01-08,email,1,0,0.0,0
2513,2024-01-08,email,0,0,0.0,1
2514,2024-01-08,email,1,0,0.0,1
2515,2024-01-08,email,0,0,0.0,1
2516,2024-01-08,email,0,0,0.0,1
2517,2024-01-08,email,1,0,0.0,0
2518,2024-01-08,email,1,0,0.0,0
2519,2024-01-08,email,0,0,0.0,1
2520,2024-01-08,email,1,0,0.0,0
2521,2024-01-08,email,1,0,0.0,0
2522,2024-01-08,email,0,0,0.0,1
2523,2024-01-08,email,0,0,0.0,1
2524,2024-01-08,email,1,0,0.0,0
2525,2024-01-08,email,0,0,0.0,0
2526,2024-01-08,email,1,0,0.0,0
2527,2024-01-08,email,0,0,0.0,1
2528,2024-01-08,email,1,0,0.0,0
2529,2024-01-08,email,0,0,0.0,0
2530,2024-01-08,email,1,0,0.0,0
2531,2024-01-08,email,1,0,0.0,0
2532,2024-01-08,email,0,0,0.0,1
2533,2024-01-08,email,1,0,0.0,0
2534,2024-01-08,email,0,0,0.0,0
2535,2024-01-08,email,1,0,0.0,0
2536,2024-01-08,email,0,0,0.0,0
2537,2024-01-08,email,0,0,0.0,1
2538,2024-01-08,email,1,0,0.0,0
2539,2024-01-08,email,1,0,0.0,0
2540,2024-01-08,email,1,0,0.0,0
2541,2024-01-08,email,0,0,0.0,1
2542,2024-01-08,email,1,0,0.0,0
2543,2024-01-08,email,0,0,0.0,1
2544,2024-01-08,email,0,0,0.0,1
2545,2024-01-08,email,0,0,0.0,1
2546,2024-01-08,email,0,0,0.0,1
2547,2024-01-08,email,1,0,0.0,0
2548,2024-01-08,email,1,0,0.0,0
2549,2024-01-08,email,1,0,0.0,0
2550,2024-01-08,email,1,0,0.0,0
2551,2024-01-08,email,1,0,0.0,0
2552,2024-01-08,email,0,0,0.0,1
2553,2024-01-08,email,1,0,0.0,0
2554,2024-01-08,email,1,0,0.0,0
2555,2024-01-08,email,0,0,0.0,1
2556,2024-01-08,email,1,0,0.0,0
2557,2024-01-08,email,1,0,0.0,0
2558,2024-01-08,email,1,0,0.0,0
2559,2024-01-08,email,0,0,0.0,0
2560,2024-01-08,email,0,0,0.0,1
2561,2024-01-08,email,1,0,0.0,0
2562,2024-01-08,email,0,0,0.0,1
2563,2024-01-08,email,1,0,0.0,0
2564,2024-01-08,email,0,0,0.0,0
2565,2024-01-08,email,1,0,0.0,0
2566,2024-01-08,email,0,0,0.0,0
2567,2024-01-08,email,0,0,0.0,1
2568,2024-01-08,email,1,0,0.0,0
2569,2024-01-08,email,0,0,0.0,0
2570,2024-01-08,email,0,0,0.0,0
2571,2024-01-08,email,0,0,0.0,1
2572,2024-01-08,email,1,0,0.0,0
2573,2024-01-08,email,0,0,0.0,1
2574,2024-01-08,email,1,0,0.0,0
2575,2024-01-08,email,1,0,0.0,0
2576,2024-01-08,email,0,0,0.0,1
2577,2024-01-08,email,1,0,0.0,1
2578,2024-01-08,email,0,0,0.0,1
2579,2024-01-08,email,1,0,0.0,0
2580,2024-01-08,email,1,0,0.0,0
2581,2024-01-08,email,1,0,0.0,0
2582,2024-01-08,email,0,0,0.0,0
2583,2024-01-08,email,0,1,36.59,1
2584,2024-01-08,email,0,0,0.0,0
2585,2024-01-08,email,1,0,0.0,0
2586,2024-01-08,email,1,0,0.0,1
2587,2024-01-08,email,1,0,0.0,0
2588,2024-01-08,email,1,0,0.0,0
2589,2024-01-08,email,0,0,0.0,1
2590,2024-01-08,email,0,0,0.0,1
2591,2024-01-08,email,0,0,0.0,1
2592,2024-01-08,email,1,0,0.0,0
2593,2024-01-08,email,0,0,0.0,1
2594,2024-01-08,email,1,0,0.0,0
2595,2024-01-08,email,0,0,0.0,1
2596,2024-01-08,email,1,0,0.0,0
2597,2024-01-08,email,1,0,0.0,0
2598,2024-01-08,email,0,0,0.0,0
2599,2024-01-08,email,0,0,0.0,1
2600,2024-01-08,email,1,0,0.0,0
2601,2024-01-08,email,1,0,0.0,0
2602,2024-01-08,email,1,0,0.0,0
2603,2024-01-08,email,0,0,0.0,1
2604,2024-01-08,email,1,0,0.0,0
2605,2024-01-08,email,1,0,0.0,0
2606,2024-01-08,email,1,0,0.0,0
2607,2024-01-08,email,1,0,0.0,0
2608,2024-01-08,email,1,0,0.0,1
2609,2024-01-08,email,0,0,0.0,1
2610,2024-01-08,email,1,0,0.0,1
2611,2024-01-08,email,1,0,0.0,0
2612,2024-01-08,email,0,0,0.0,1
2613,2024-01-08,email,0,0,0.0,0
2614,2024-01-08,email,0,0,0.0,1
2615,2024-01-08,email,0,0,0.0,0
2616,2024-01-08,email,0,0,0.0,0
2617,2024-01-08,email,1,0,0.0,0
2618,2024-01-08,email,1,0,0.0,0
2619,2024-01-08,email,1,0,0.0,0
2620,2024-01-08,email,0,1,92.49,0
2621,2024-01-08,email,1,0,0.0,0
2622,2024-01-08,email,1,0,0.0,0
2623,2024-01-08,email,1,0,0.0,0
2624,2024-01-08,email,0,0,0.0,1
2625,2024-01-08,email,1,0,0.0,0
2626,2024-01-08,email,0,1,60.77,1
2627,2024-01-08,email,0,0,0.0,1
2628,2024-01-08,email,1,0,0.0,0
2629,2024-01-08,email,1,1,69.79,0
2630,2024-01-08,email,0,0,0.0,0
2631,2024-01-08,email,0,0,0.0,1
2632,2024-01-08,email,1,0,0.0,0
2633,2024-01-08,email,0,0,0.0,1
2634,2024-01-08,email,1,0,0.0,1
2635,2024-01-08,email,0,0,0.0,1
2636,2024-01-08,email,0,0,0.0,0
2637,2024-01-08,email,0,0,0.0,1
2638,2024-01-08,email,1,0,0.0,0
2639,2024-01-08,email,1,1,25.67,0
2640,2024-01-08,email,1,0,0.0,1
2641,2024-01-08,email,1,0,0.0,0
2642,2024-01-08,email,0,0,0.0,0
2643,2024-01-08,email,1,0,0.0,0
2644,2024-01-08,email,0,0,0.0,1
2645,2024-01-08,email,1,0,0.0,0
2646,2024-01-08,email,1,0,0.0,1
2647,2024-01-08,email,0,0,0.0,0
2648,2024-01-08,email,1,0,0.0,0
2649,2024-01-08,email,1,0,0.0,0
2650,2024-01-08,email,1,0,0.0,0
2651,2024-01-08,email,1,0,0.0,0
2652,2024-01-08,email,0,1,54.53,1
2653,2024-01-08,email,1,0,0.0,0
2654,2024-01-08,email,1,0,0.0,0
2655,2024-01-08,email,0,0,0.0,0
2656,2024-01-08,email,0,0,0.0,1
2657,2024-01-08,email,1,0,0.0,0
2658,2024-01-08,email,1,0,0.0,0
2659,2024-01-08,email,1,0,0.0,0
2660,2024-01-08,email,0,0,0.0,1
2661,2024-01-08,email,0,0,0.0,0
2662,2024-01-08,email,1,0,0.0,0
2663,2024-01-08,email,1,0,0.0,0
2664,2024-01-08,email,1,0,0.0,0
2665,2024-01-08,email,0,0,0.0,1
2666,2024-01-08,email,0,0,0.0,0
2667,2024-01-08,email,0,0,0.0,1
2668,2024-01-08,email,0,0,0.0,1
2669,2024-01-08,email,0,0,0.0,1
2670,2024-01-08,email,0,0,0.0,1
2671,2024-01-08,email,0,0,0.0,0
2672,2024-01-08,email,1,0,0.0,1
2673,2024-01-08,email,1,0,0.0,0
2674,2024-01-08,email,1,0,0.0,0
2675,2024-01-08,email,1,0,0.0,0
2676,2024-01-08,email,1,0,0.0,0
2677,2024-01-08,email,0,0,0.0,0
2678,2024-01-08,email,0,1,59.88,1
2679,2024-01-08,email,1,1,35.16,0
2680,2024-01-08,email,1,0,0.0,0
2681,2024-01-08,email,1,0,0.0,0
2682,2024-01-08,email,1,0,0.0,0
2683,2024-01-08,email,0,0,0.0,0
2684,2024-01-08,email,0,0,0.0,1
2685,2024-01-08,email,0,0,0.0,1
2686,2024-01-08,email,0,0,0.0,1
2687,2024-01-08,email,0,0,0.0,0
2688,2024-01-08,email,0,0,0.0,1
2689,2024-01-08,email,1,0,0.0,0
2690,2024-01-08,email,1,0,0.0,0
2691,2024-01-08,email,1,0,0.0,0
2692,2024-01-08,email,1,0,0.0,0
2693,2024-01-08,email,0,0,0.0,1
2694,2024-01-08,email,1,0,0.0,0
2695,2024-01-08,email,0,0,0.0,1
2696,2024-01-08,email,0,0,0.0,1
2697,2024-01-08,email,1,0,0.0,0
2698,2024-01-08,email,1,0,0.0,1
2699,2024-01-08,email,1,0,0.0,0
2700,2024-01-08,email,0,0,0.0,1
2701,2024-01-08,email,1,0,0.0,0
2702,2024-01-08,email,0,0,0.0,0
2703,2024-01-08,email,1,0,0.0,0
2704,2024-01-08,email,1,0,0.0,0
2705,2024-01-08,email,1,0,0.0,0
2706,2024-01-08,email,1,0,0.0,1
2707,2024-01-08,email,1,0,0.0,0
2708,2024-01-08,email,0,0,0.0,1
2709,2024-01-08,email,0,0,0.0,1
2710,2024-01-08,email,0,0,0.0,0
2711,2024-01-08,email,1,0,0.0,0
2712,2024-01-08,email,1,0,0.0,0
2713,2024-01-08,email,0,0,0.0,1
2714,2024-01-08,email,1,0,0.0,0
2715,2024-01-08,email,0,0,0.0,1
2716,2024-01-08,email,0,1,26.7,1
2717,2024-01-08,email,0,0,0.0,1
2718,2024-01-08,email,0,0,0.0,1
2719,2024-01-08,email,0,0,0.0,1
2720,2024-01-08,email,0,0,0.0,1
2721,2024-01-08,email,1,0,0.0,0
2722,2024-01-08,email,1,0,0.0,0
2723,2024-01-08,email,0,0,0.0,1
2724,2024-01-08,email,1,0,0.0,0
2725,2024-01-08,email,0,0,0.0,1
2726,2024-01-08,email,1,0,0.0,0
2727,2024-01-08,email,0,1,27.98,1
2728,2024-01-08,email,0,0,0.0,1
2729,2024-01-08,email,1,0,0.0,0
2730,2024-01-08,email,0,0,0.0,1
2731,2024-01-08,email,0,0,0.0,0
2732,2024-01-08,email,1,0,0.0,0
2733,2024-01-08,email,0,0,0.0,1
2734,2024-01-08,email,0,0,0.0,1
2735,2024-01-08,email,0,0,0.0,0
2736,2024-01-08,email,0,0,0.0,0
2737,2024-01-08,email,1,0,0.0,0
2738,2024-01-08,email,1,1,46.14,0
2739,2024-01-08,email,1,0,0.0,0
2740,2024-01-08,email,1,0,0.0,0
2741,2024-01-08,email,1,1,31.66,1
2742,2024-01-08,email,1,0,0.0,0
2743,2024-01-08,email,0,0,0.0,0
2744,2024-01-08,email,1,0,0.0,0
2745,2024-01-08,email,0,0,0.0,1
2746,2024-01-08,email,0,0,0.0,1
2747,2024-01-08,email,0,0,0.0,1
2748,2024-01-08,email,0,0,0.0,1
2749,2024-01-08,email,1,0,0.0,0
2750,2024-01-08,email,0,0,0.0,1
2751,2024-01-08,email,1,0,0.0,0
2752,2024-01-08,email,0,0,0.0,1
2753,2024-01-08,email,0,0,0.0,1
2754,2024-01-08,email,1,0,0.0,1
2755,2024-01-08,email,0,0,0.0,1
2756,2024-01-08,email,1,0,0.0,0
2757,2024-01-08,email,1,0,0.0,0
2758,2024-01-08,email,1,0,0.0,0
2759,2024-01-08,email,0,0,0.0,1
2760,2024-01-08,email,0,0,0.0,1
2761,2024-01-08,email,0,0,0.0,1
2762,2024-01-08,email,0,0,0.0,1
2763,2024-01-08,email,1,0,0.0,0
2764,2024-01-08,email,0,0,0.0,0
2765,2024-01-08,email,0,0,0.0,1
2766,2024-01-08,email,1,0,0.0,1
2767,2024-01-08,email,0,0,0.0,0
2768,2024-01-08,email,1,0,0.0,0
2769,2024-01-08,email,1,0,0.0,0
2770,2024-01-08,email,0,0,0.0,1
2771,2024-01-08,email,0,0,0.0,1
2772,2024-01-08,email,0,0,0.0,1
2773,2024-01-08,email,0,0,0.0,1
2774,2024-01-08,email,0,0,0.0,0
2775,2024-01-08,email,1,0,0.0,0
2776,2024-01-08,email,1,0,0.0,0
2777,2024-01-08,email,0,0,0.0,0
2778,2024-01-08,email,1,0,0.0,0
2779,2024-01-08,email,0,0,0.0,1
2780,2024-01-08,email,1,0,0.0,0
2781,2024-01-08,email,1,0,0.0,0
2782,2024-01-08,email,0,0,0.0,0
2783,2024-01-08,email,0,0,0.0,1
2784,2024-01-08,email,0,0,0.0,0
2785,2024-01-08,email,1,0,0.0,0
2786,2024-01-08,email,0,0,0.0,1
2787,2024-01-08,email,1,0,0.0,0
2788,2024-01-08,email,1,1,57.38,1
2789,2024-01-08,email,1,0,0.0,0
2790,2024-01-08,email,1,0,0.0,0
2791,2024-01-08,email,0,0,0.0,1
2792,2024-01-08,email,1,0,0.0,1
2793,2024-01-08,email,0,0,0.0,1
2794,2024-01-08,email,1,0,0.0,0
2795,2024-01-08,email,1,0,0.0,0
2796,2024-01-08,email,0,0,0.0,0
2797,2024-01-08,email,1,0,0.0,0
2798,2024-01-08,email,1,0,0.0,0
2799,2024-01-08,email,0,0,0.0,1
2800,2024-01-08,email,1,0,0.0,0
2801,2024-01-08,email,0,0,0.0,0
2802,2024-01-08,email,0,0,0.0,1
2803,2024-01-08,email,1,0,0.0,0
2804,2024-01-08,email,0,0,0.0,1
2805,2024-01-08,email,1,0,0.0,0
2806,2024-01-08,email,0,0,0.0,1
2807,2024-01-08,email,0,0,0.0,1
2808,2024-01-08,email,1,0,0.0,0
2809,2024-01-08,email,1,0,0.0,0
2810,2024-01-08,email,1,0,0.0,0
2811,2024-01-08,email,1,0,0.0,0
2812,2024-01-08,email,1,0,0.0,0
2813,2024-01-08,email,1,0,0.0,1
2814,2024-01-08,email,0,1,42.54,1
2815,2024-01-08,email,0,0,0.0,1
2816,2024-01-08,email,0,0,0.0,1
2817,2024-01-08,email,1,1,59.96,0
2818,2024-01-08,email,1,0,0.0,0
2819,2024-01-08,email,1,0,0.0,0
2820,2024-01-08,email,0,0,0.0,0
2821,2024-01-08,email,1,0,0.0,0
2822,2024-01-08,email,1,0,0.0,0
2823,2024-01-08,email,0,0,0.0,1
2824,2024-01-08,email,0,0,0.0,1
2825,2024-01-08,email,1,0,0.0,0
2826,2024-01-08,email,1,0,0.0,0
2827,2024-01-08,email,0,0,0.0,1
2828,2024-01-08,email,1,0,0.0,0
2829,2024-01-08,email,0,0,0.0,1
2830,2024-01-08,email,1,0,0.0,0
2831,2024-01-08,email,1,0,0.0,1
2832,2024-01-08,email,0,0,0.0,1
2833,2024-01-08,email,0,1,64.04,1
2834,2024-01-08,email,0,0,0.0,1
2835,2024-01-08,email,1,1,39.04,1
2836,2024-01-08,email,1,0,0.0,0
2837,2024-01-08,email,0,0,0.0,0
2838,2024-01-08,email,1,0,0.0,1
2839,2024-01-08,email,0,0,0.0,1
2840,2024-01-08,email,0,0,0.0,1
2841,2024-01-08,email,1,0,0.0,0
2842,2024-01-08,email,1,0,0.0,0
2843,2024-01-08,email,1,1,34.71,0
2844,2024-01-08,email,1,0,0.0,0
2845,2024-01-08,email,1,0,0.0,0
2846,2024-01-08,email,0,0,0.0,1
2847,2024-01-08,email,0,0,0.0,0
2848,2024-01-08,email,0,0,0.0,1
2849,2024-01-08,email,0,0,0.0,1
2850,2024-01-08,email,1,0,0.0,0
2851,2024-01-08,email,1,1,35.72,0
2852,2024-01-08,email,1,0,0.0,0
2853,2024-01-08,email,0,0,0.0,0
2854,2024-01-08,email,1,0,0.0,0
2855,2024-01-08,email,0,0,0.0,1
2856,2024-01-08,email,0,0,0.0,0
2857,2024-01-08,email,1,0,0.0,0
2858,2024-01-08,email,1,0,0.0,0
2859,2024-01-08,email,1,0,0.0,0
2860,2024-01-08,email,0,0,0.0,1
2861,2024-01-08,email,1,0,0.0,0
2862,2024-01-08,email,0,0,0.0,0
2863,2024-01-08,email,0,0,0.0,0
2864,2024-01-08,email,0,0,0.0,0
2865,2024-01-08,email,0,0,0.0,1
2866,2024-01-08,email,0,0,0.0,1
2867,2024-01-08,email,1,0,0.0,0
2868,2024-01-08,email,1,0,0.0,0
2869,2024-01-08,email,1,0,0.0,0
2870,2024-01-08,email,1,0,0.0,0
2871,2024-01-08,email,0,1,63.59,1
2872,2024-01-08,email,0,0,0.0,0
2873,2024-01-08,email,0,0,0.0,1
2874,2024-01-08,email,0,0,0.0,1
2875,2024-01-08,email,1,0,0.0,0
2876,2024-01-08,email,0,0,0.0,1
2877,2024-01-08,email,0,0,0.0,1
2878,2024-01-08,email,1,0,0.0,0
2879,2024-01-08,email,1,0,0.0,0
2880,2024-01-08,email,1,0,0.0,0
2881,2024-01-08,email,1,0,0.0,0
2882,2024-01-08,email,0,0,0.0,0
2883,2024-01-08,email,0,0,0.0,1
2884,2024-01-08,email,1,0,0.0,0
2885,2024-01-08,email,1,0,0.0,0
2886,2024-01-08,email,0,0,0.0,1
2887,2024-01-08,email,0,0,0.0,1
2888,2024-01-08,email,0,0,0.0,0
2889,2024-01-08,email,1,0,0.0,0
2890,2024-01-08,email,1,0,0.0,0
2891,2024-01-08,email,1,0,0.0,0
2892,2024-01-08,email,0,0,0.0,1
2893,2024-01-08,email,1,0,0.0,1
2894,2024-01-08,email,1,0,0.0,0
2895,2024-01-08,email,0,0,0.0,0
2896,2024-01-08,email,0,0,0.0,0
2897,2024-01-08,email,0,0,0.0,1
2898,2024-01-08,email,0,0,0.0,1
2899,2024-01-08,email,1,0,0.0,0
2900,2024-01-08,email,0,1,33.17,1
2901,2024-01-08,email,1,0,0.0,0
2902,2024-01-08,email,1,0,0.0,0
2903,2024-01-08,email,1,0,0.0,0
2904,2024-01-08,email,1,0,0.0,0
2905,2024-01-08,email,0,0,0.0,1
2906,2024-01-08,email,0,0,0.0,1
2907,2024-01-08,email,0,0,0.0,1
2908,2024-01-08,email,0,0,0.0,1
2909,2024-01-08,email,0,0,0.0,0
2910,2024-01-08,email,0,0,0.0,0
2911,2024-01-08,email,1,0,0.0,0
2912,2024-01-08,email,1,0,0.0,0
2913,2024-01-08,email,1,0,0.0,0
2914,2024-01-08,email,1,0,0.0,0
2915,2024-01-08,email,0,0,0.0,1
2916,2024-01-08,email,0,0,0.0,1
2917,2024-01-08,email,1,0,0.0,0
2918,2024-01-08,email,1,0,0.0,0
2919,2024-01-08,email,0,0,0.0,1
2920,2024-01-08,email,0,1,34.05,1
2921,2024-01-08,email,0,0,0.0,0
2922,2024-01-08,email,1,1,24.74,0
2923,2024-01-08,email,1,0,0.0,0
2924,2024-01-08,email,1,0,0.0,0
2925,2024-01-08,email,1,0,0.0,0
2926,2024-01-08,email,0,0,0.0,1
2927,2024-01-08,email,1,0,0.0,0
2928,2024-01-08,email,0,0,0.0,0
2929,2024-01-08,email,0,0,0.0,1
2930,2024-01-08,email,0,0,0.0,1
